被房产销售骗了这么多年！买期房要注意这些	 房产	 其他	 房产销售&&这么多年	 32	 1	 0.031
潍坊都有哪些大学	 教育	 高中	 潍坊&&大学	 2	 0	 0.000
瓜农街头卖瓜遭驱赶，强势超车追尾执法车辆：只想要回西瓜	 社会	 其他	 瓜农	 950	 60	 0.063
这3对生肖结婚后有福同享，有难同当，择一心人，白头到老	 星座	 生肖	 生肖&&结婚后&&白头到老	 73	 21	 0.288
转发 微博 Qzone 微信 俺村里发生的人和事：算盘响，换队长	 社会	 其他	 微博&&微信&&算盘	 22	 1	 0.045
自制豆沙紫薯月饼，健康又美味，中秋节准备起来！	 美食	 其他	 自制豆沙&&紫薯月饼	 3	 0	 0.000
赛果推荐5连红！今日巴甲重心：科林蒂安vs弗拉门戈	 彩票	 其他	 巴甲&&科林蒂安&&弗拉门戈	 2	 0	 0.000
上海书展即将开幕，看看今年有哪些亮点	 文化&&时政	 其他	 上海书展	 80	 0	 0.000
坏男人最喜欢的泡妞技巧，学会了女生也对你情意绵绵！	 情感	 恋爱	 泡妞技巧	 48	 7	 0.146
隐藏在景德镇陶瓷博物馆中的小清新瓷器——日本九谷烧	 文化	 收藏	 景德镇&&陶瓷博物馆	 1	 0	 0.000
阳信县手拉手爱心志愿者：驱车200公里救助6名老党员	 社会	 社会群体	 阳信县&&爱心志愿者	 6	 0	 0.000
和天秤座在一起，最有可能会幸福一生的三大星座	 星座	 星座	 天秤座&&在一起&&幸福&&星座	 17	 8	 0.471
2019年湖北孝感中考英语真题（下载版）	 其他	 天气	 湖北&&孝感&&中考英语&&真题	 46	 1	 0.022
印度再创造人类海军史新纪录：导弹发射一刹那大家都懵了	 军事	 武器科技	 印度&&海军&&导弹	 1	 0	 0.000
石家庄常山北明科技股份有限公司关于2018年年度报告相关事项的补充公告	 财经	 股票证券	 石家庄&&常山北明&&科技&&年度报告	 6	 0	 0.000
能不能少点形式主义？山西环卫工高温底下踢正步？当地：不强制	 其他	 其他	 形式主义&&山西&&环卫工&&踢正步	 8	 1	 0.125
戴维弗林凝胶枕：多2小时深度睡眠	 健康	 其他	 戴维&&凝胶&&深度睡眠	 114	 5	 0.044
郑州男子吃完饭没给钱就出了交通事故 同伴撇下醉驾男子跑了	 社会	 法律法制	 郑州&&钱&&交通事故&&醉驾	 4	 1	 0.250
旅拍：游玩偶遇散发韵味的女生	 其他	 天气	 旅拍&&偶遇&&韵味	 11	 0	 0.000
网贷被爆通讯录！除了愤怒，你还能这样做	 科技	 互联网金融	 网贷&&通讯录	 1090	 131	 0.120
高级灰究竟和什么颜色相配？怎么搭才能保留高级感又营造温馨感？	 家居	 装修	 高级灰&&保留	 56	 4	 0.071
张天爱也绷不住？穿紧身裙系腰带都没能秀出小蛮腰，全靠气质撑着	 时尚	 穿衣搭配	 张天爱&&紧身裙&&系腰带&&小蛮腰	 22	 3	 0.136
焦恩俊隔空喊话哮天犬称：哥想你了！哮天犬回应让人哭笑不得	 娱乐	 电视	 焦恩俊&&哮天犬&&想你&&哭笑不得	 430	 84	 0.195
王一博骑小电驴，却被脚上的AJ抢镜，00后：全网最难驾驭的鞋	 娱乐	 明星	 王一博&&aj&&00后	 1	 0	 0.000
浪哩个浪第二期东裕夜游 新浪宁波鄞光溢彩主播团带你嗨玩鄞州	 娱乐	 综艺	 夜游&&新浪&&宁波&&光&&主播&&鄞州	 16	 2	 0.125
凤县一黑社会团伙放高利贷上亿元 暴力讨债非法获利2000余万	 社会	 法律法制	 凤县&&黑社会&&团伙&&高利贷&&非法	 1	 0	 0.000
爽口凉拌菜推荐：凉拌木耳、炝拌海带丝	 美食	 食谱	 凉拌菜&&凉拌木耳&&拌海带丝	 1	 0	 0.000
沈阳中考录取控制分数线来啦	 教育	 其他	 沈阳中考	 2682	 234	 0.087
吃不起荔枝？龙眼价格也涨了！深圳本地龙眼上市每公斤三四十元	 美食	 水果	 荔枝&&龙眼&&深圳&&本地&&上市	 10	 0	 0.000
深圳马自达CX-5欢迎垂询 16.58万元起售	 汽车	 其他	 深圳&&马自达cx5	 1	 0	 0.000
有一种胖叫“奶鞠”，当鞠婧祎系了4圈腰带，网友:比红儿还美	 时尚	 穿衣搭配	 鞠婧祎&&腰带&&红儿	 8	 1	 0.125
人民银行昆明中心支行取消企业银行账户许可应知应会小知识	 财经	 企业动向	 人民银行&&昆明&&支行&&企业银行账户	 5	 0	 0.000
九江市政道路“桥长”的故事	 民生	 环保	 九江	 1	 0	 0.000
高清美食图集：那些让人垂涎欲滴的泰国美食	 旅行	 东南亚	 美食&&泰国美食	 1	 0	 0.000
免费！288元霸王餐+范佳乐啤酒！还有N多福利等你领取~	 旅行	 其他	 霸王餐&&佳乐&&啤酒&&等你	 6	 0	 0.000
苏联立国20多年后，经历了二战却可以和美国称雄，主要靠这5点！	 历史	 世界历史	 苏联&&二战&&美国	 3	 2	 0.667
沈阳机床上半年预亏超10亿，机床龙头出路在何方？	 财经	 企业动向	 沈阳机床&&预亏&&机床&&何方	 242	 12	 0.050
湖南永州一季度GDP省内前十，跟辽宁城市比较可排名第几？	 旅行	 国内	 湖南&&永州&&gdp&&辽宁	 1	 1	 1.000
美国本土惨遭大停电，亚洲大国奋力反击，从网络攻击战开始？	 时政	 国际时政	 美国&&停电&&亚洲&&大国&&反击&&攻击战	 4	 1	 0.250
37℃！省气象台发布今年首个高温黄色预警，江苏三市将成为大型“铁板烧”现场！	 其他	 其他	 气象台&&黄色&&江苏&&铁板烧	 2	 1	 0.500
轻松顺产的孕妈，私下里都在做的小运动你了解了吗？	 育儿	 孕产	 顺产&&孕妈&&小运动	 377	 32	 0.085
索尼PS4《NBA 2K19》限量珍藏套装上市发售	 游戏	 单机游戏	 索尼ps4&&nba2k19	 1	 0	 0.000
成都刚需：步梯房才是更好的选择，不仅便宜，还有拆迁补偿！	 房产	 商业地产	 成都&&刚需&&拆迁补偿	 1	 0	 0.000
设警线 守底线------吴桥县职教中心落实全县警示教育大会精神	 时政	 反腐打虎	 吴桥县	 281	 1	 0.004
住建部调研组来济调研	 房产&&时政	 房地产行业&&反腐打虎	 住建部&&来济	 27	 1	 0.037
今天，大好消息	 教育	 小学	 	 25	 0	 0.000
夏天一瓶冰爽的沙棘果汁酸酸甜甜贼解暑，做成生果捞更好吃	 美食	 饮品	 夏天&&沙棘&&果汁&&甜甜&&解暑	 1	 1	 1.000
油表到“0”后到底还能跑多远，最后再说一次，要看什么路况！	 汽车	 用车	 油表&&路况	 174	 18	 0.103
口干、口苦、嘴巴发臭怎么办：早晚一杯，不出三天摆脱十年口臭！	 健康	 养生	 口干&&口苦&&嘴巴&&摆脱&&十年&&口臭	 3	 0	 0.000
6月成功完成土地矿权交易14宗	 房产	 其他	 	 4	 0	 0.000
“状如算子”是写楷书大忌！怎样避免？王羲之用9字说出笔法诀窍	 文化	 书法	 楷书&&王羲之&&字说&&笔法	 146	 21	 0.144
双眼皮割丑了该怎么救？	 时尚	 化妆	 双眼皮	 5	 0	 0.000
张掖“共享牧场”让客户吃上放心羊肉	 民生	 食品	 张掖&&羊肉	 7	 0	 0.000
以军F35深夜出击轰炸叙利亚，这次没躲过反隐身雷达，疑迫降失败	 军事	 国际	 f35&&叙利亚&&反隐身雷达&&迫降	 1	 0	 0.000
22号，甘肃省公务员报名人数:37442人过审！仅11个职位无人报考	 教育	 职业教育	 甘肃省&&公务员报名&&报考	 276	 19	 0.069
张云雷相声大连站秒售空，付出总会有回报，你抢到票了么	 娱乐	 明星	 张云雷相声	 109	 3	 0.028
如何增加胶原蛋白	 时尚	 皮肤护理	 胶原蛋白	 2	 0	 0.000
市领导来寒亭检查指导迎接国家卫生城市复审工作	 旅行	 其他	 寒亭&&国家卫生城市&&复审	 8	 0	 0.000
九个馒头成了佛（民间传说）	 育儿&&宗教	 早期教育	 馒头	 7	 0	 0.000
第七届江苏省道德模范候选人公示，这几个常州人入选！	 教育	 其他	 江苏省&&道德模范&&候选人&&公示&&常州	 1	 0	 0.000
13首奇妙古诗，宝塔诗、顶针诗、回文诗......感受古人文字游戏的精妙！	 文化	 诗歌	 宝塔诗&&回文诗	 10	 0	 0.000
下调法定结婚年龄？！在遂宁，你愿意18岁结婚吗？	 心灵鸡汤	 其他	 法定结婚年龄&&遂宁&&结婚吗	 7	 0	 0.000
浙江发展最“失败”的城市，本该与温州不分上下，如今被台州甩开	 旅行	 国内	 浙江&&温州&&台州	 2	 1	 0.500
全国物理中考必考原题及解析（2013）：电功和电热	 教育	 初中	 物理&&中考&&电功&&电热	 13	 1	 0.077
拜占庭时间的建筑在教堂内部运用的马赛克技术有哪些有意思的图腾？	 文化	 建筑	 拜占庭&&建筑&&教堂内部&&马赛克&&技术&&有意思&&图腾	 3	 0	 0.000
成都从此无刚需	 房产	 其他	 成都&&刚需	 54	 6	 0.111
【VLOG】种草——体验川崎绿色风暴日（成都站）	 汽车	 评测	 vlog&&种草&&川崎&&成都站	 4	 0	 0.000
20日前，连接荆州区刘家台路的东环路将通车	 民生	 交通	 荆州区	 44	 6	 0.136
2019年高考，低分上好学校，5省的录取情况爆冷	 教育	 高中	 高考&&好学校	 195	 20	 0.103
桂林一女子下班路上车祸身亡，企业少做一件事挨判赔63万！	 汽车	 用车	 桂林&&车祸&&身亡	 128	 18	 0.141
巨星任达华被刺，是早有预谋？还是像传言那样	 娱乐	 明星	 巨星&&任达华&&预谋&&传言	 43	 4	 0.093
7枚价格过600000元的古钱币（附价格表）	 文化	 收藏	 古钱币	 392	 38	 0.097
刘永好也来啦！商界大咖纷纷投资龙江，原来是相中了……	 农业	 其他	 刘永好&&商界大咖&&投资&&龙江	 125	 11	 0.088
孩子天生说话晚？很多家长都错了！家长应该这样引导孩子开口说话	 育儿	 早期教育	 孩子&&开口	 1	 0	 0.000
7月最强黑马变贫穷制作PPT，粉丝：都怪B站删减，B站：我没有	 其他	 其他	 ppt&&粉丝&&b站&&我没有	 93	 12	 0.129
抓好信访举报办理 化解群众身边问题——张家界市乡镇党委书记讲领办信访举报故事会	 时政	 反腐打虎	 乡镇党委书记	 3	 0	 0.000
换代成功，车长5米1双天窗，配2.0T操控一流，前不久卖了8622辆	 汽车	 新车评测	 换代&&车长&&天窗&&操控	 1	 0	 0.000
“最美婆婆”走红，冻龄颜值美过新娘，公公一上场，网友：不相信	 娱乐	 明星	 冻龄&&新娘	 6	 2	 0.333
中国女足出局，王霜场边痛哭	 健康	 心理健康	 中国女足&&出局&&王霜	 1	 0	 0.000
“大金兔”小心了：有大麻烦来了，就在“7月下旬”！	 星座	 生肖	 金兔&&就在	 2478	 525	 0.212
红山区总商会成立首家基层商会妇联	 时政	 其他	 红山区&&商会&&妇联	 2	 0	 0.000
马刺真的老了吗？告诉联盟！我们年轻了	 体育	 NBA	 马刺&&我们	 17	 2	 0.118
杨烁扮演的霸道总裁，遭到网友吐槽，这是准备开凿“油田”？	 娱乐	 明星	 杨烁&&总裁&&吐槽	 3	 1	 0.333
狠！济南8月有"挂证"建筑施工企业将吊销资质列入"黑名单"	 民生	 社保	 济南&&挂证&&建筑施工&&黑名单	 11	 1	 0.091
猪皮拿来这么做，酸爽可口，肉质鲜嫩Q弹，简单的做法却超好喝	 美食	 食谱	 猪皮&&可口	 11	 0	 0.000
《无主之城》定档，许龄月尽显女神气质，杜淳刘奕君加盟太惊喜	 娱乐	 其他	 无主之城&&定档&&许龄月&&女神&&杜淳&&刘奕君	 2	 0	 0.000
银行招聘考试面试中性格测试到底是什么？	 教育	 职业教育	 银行&&招聘&&考试&&面试&&性格	 6	 0	 0.000
央视主持罗京去世10年，墓地铜像纤尘不染，墓碑上的话筒让人泪目	 娱乐	 明星	 罗京去世	 3	 0	 0.000
4年了，董明珠曾称轻松卖5000台的格力手机，现在卖完了吗？	 汽车	 汽车行业	 董明珠&&格力手机	 13	 0	 0.000
迷失的上海申花，真的需要贝尔来拯救吗？	 体育	 网球	 上海申花&&贝尔	 2	 0	 0.000
他仅用2个月，月均单量从600单涨到1500单！|铺货卖家	 科技	 互联网	 铺货	 1	 1	 1.000
人临死前1秒能看到什么？150名濒死者描绘画面，科学家：太漂亮了	 科学	 生物	 科学家	 4	 0	 0.000
首选！避暑来浦口这里……	 旅行	 国内	 避暑&&浦口	 1	 0	 0.000
马思纯机场偶遇毛阿敏, 一个举动掉粉无数, 网友: 星二代都这样?	 娱乐	 明星	 马思纯&&毛阿敏&&星二代	 1	 0	 0.000
佟年情绪崩溃，闺蜜护短竟怒怼韩商言，米邵飞躺枪却被好兄弟害惨	 情感	 恋爱	 佟年&&闺蜜&&护短&&怒怼&&韩商言&&米邵飞&&好兄弟	 60	 5	 0.083
全力做好“围墙”外一切事情让企业轻装上阵放手发展	 财经	 宏观经济	 	 2	 0	 0.000
重磅：A股剑指3050点，行业细分龙头股最新最全名单曝光（附股）	 财经	 股票证券	 剑指&&龙头股&&名单	 1	 1	 1.000
男子枪杀前妻家人3死2伤，持枪逃跑……警方悬赏10万通缉	 社会	 法律法制	 前妻&&悬赏&&通缉	 96	 12	 0.125
「中甲联赛」第14轮，辽宁沈阳宏运队客场0比2梅州客家队	 体育	 意甲	 中甲&&联赛&&辽宁&&沈阳&&宏运&&梅州客家	 2	 0	 0.000
为买房去房地产当了1个月中介，拿2.8万奖金后离职，网友：操作很	 房产	 楼市	 中介	 178	 6	 0.034
《神武3》电脑版智慧风暴:分析此休闲游戏中的五大职业及其特色	 游戏	 网游	 神武3&&电脑&&智慧风暴&&休闲游&&职业	 234	 4	 0.017
非常受欢迎的美食，色香味具全，超级美味哦！	 美食	 食谱	 美食&&色香味&&美味	 2	 0	 0.000
[快讯]隆平高科:关于公司高级管理人员减持股份进展	 财经	 其他	 隆平高科&&公司&&高级管理人员&&减持	 120	 6	 0.050
深圳支持符合条件的新能源企业股权融资	 财经	 能源	 深圳&&新能源&&股权融资	 1	 0	 0.000
《美国陷阱》作者皮耶鲁齐：这场世界级“勒索”与每个人息息相关	 文化	 文学	 美国陷阱	 5	 0	 0.000
杨丽萍导演大型舞台剧《平潭映象》7月13日将在六盘水凉都大剧院开演	 娱乐	 戏剧	 平潭映象	 53	 1	 0.019
曾与宋丹丹是妯娌的“古装第一美女”赵明明，现况如何呢？	 娱乐	 其他	 赵明明	 2	 0	 0.000
全新Fog essential 今晚11点正式登陆Pacsun官网	 时尚	 穿衣搭配	 fog	 45	 0	 0.000
数说丨SUV“肉搏战”合资要反转自主？	 汽车	 汽车行业	 suv&&肉搏战&&反转	 4	 0	 0.000
蒸馒头，别只会放酵母和白糖！偷偷加一杯“它”，10分钟发满盘	 美食	 食谱	 蒸馒头&&酵母&&偷偷	 12	 1	 0.083
计算机网络基础课程—Socket接口	 科技&&游戏	 其他	 计算机网络基础&&接口	 2	 0	 0.000
子长第一实验学校公开招聘教师啦！	 教育	 小学	 子长&&实验学校&&招聘&&教师	 39	 1	 0.026
皮卡改造，全新帕杰罗劲畅进口入华，比普拉多便宜了10万	 汽车	 新车评测	 帕杰罗劲畅进口	 13	 2	 0.154
辽沈战役：攻打锦州作为战役的开端，东野如何从犹豫到坚决执行？	 历史	 中国历史	 辽沈战役&&锦州&&战役&&东野	 18	 1	 0.056
居住证影响积分入户广州？该如何办理？	 房产	 楼市	 居住证&&积分入户&&广州	 5	 0	 0.000
中国最臭名昭著的文物贩子，让大批国宝流落海外，还娶了一对母女	 文化	 文物	 中国&&文物&&贩子&&母女	 6	 0	 0.000
如何避免儿童斜视发展成弱视？四个“O”了解一下！	 育儿	 儿童	 儿童斜视&&弱视	 8	 1	 0.125
小说：濒死复活的他变身死神，却遭遇杀神刺客，针锋相对结局如何	 历史	 其他	 小说&&复活&&死神&&刺客&&针锋相对	 32	 0	 0.000
运城市生态环境局河津分局学习贯彻省委骆惠宁书记视察省生态环境厅重要讲话精神	 时政	 反腐打虎	 骆惠宁	 12	 1	 0.083
马村区义务教育阶段学校招生计划、划片分区方案出炉！实验学校、工小……招生范围看这里	 教育	 其他	 马村区&&义务教育阶段&&学校&&实验学校	 5	 0	 0.000
芜湖小恒：参观芜湖市博物馆—城市规划空间	 文化	 文物	 芜湖&&小恒&&芜湖市&&博物馆&&城市规划	 46	 0	 0.000
我和我的祖国征文|朝发“朝”至怀化行	 宗教	 其他	 征文&&怀化	 2	 0	 0.000
当直男学会土味情话，“撩妹”一发不可收拾，汪：坐在柠檬山上	 情感	 恋爱	 直男&&土味情话&&撩妹&&柠檬	 6	 0	 0.000
鲜香美味的几道家常菜谱，让你在家大快朵颐，快学着试试吧	 美食	 食谱	 家常菜谱	 23	 0	 0.000
举行2018年新增易地扶贫搬迁工程入住仪式	 家居	 装修	 易地扶贫搬迁&&仪式	 1	 0	 0.000
吴忠举办“十万家庭学礼仪”活动 提升市民文明素质	 社会	 其他	 吴忠&&家庭&&文明	 3	 0	 0.000
莱昂纳多INS遭俄国粉丝大量刷屏，留言内容让人哭笑不得	 娱乐	 欧美	 莱昂纳多&&ins&&俄国&&粉丝&&刷屏&&哭笑不得	 1	 1	 1.000
欧冠资格赛次轮 完胜利物浦的老牌劲旅主场再发威 凯尔特人5球狂胜	 体育	 其他	 欧冠&&资格赛&&利物浦&&凯尔特人	 38	 4	 0.105
老照片里的武汉大学，看老照片背后的那些历史	 摄影	 其他	 照片&&武汉大学&&背后&&历史	 300	 3	 0.010
我生病自己去看，房租自己缴，饿了自己去吃饭，没钱了自己熬	 房产&&情感&&历史	 房地产	 去吃饭&&钱	 11	 0	 0.000
河南最具幸福感的地级市，商丘、许昌均落选，你的家乡入选了？	 旅行	 国内	 河南&&商丘&&许昌&&家乡	 7	 0	 0.000
斑斓世界 用爱呈现	 社会	 其他	 	 1	 0	 0.000
刘邦剪除异姓王，为什么保留了长沙王？	 历史	 中国历史	 异姓王	 30	 0	 0.000
盘点徐州最好吃的米线店，你吃过几家？	 美食	 其他	 米线店	 455	 40	 0.088
就在昨天！LPL又一项纪录被打破，整个联赛就两人拥有，UZI都不配	 游戏	 电竞	 lpl&&联赛&&uzi	 5	 1	 0.200
7个专属女生的电动玩具，个个功能强大，一用就停不下来	 时尚	 化妆	 电动玩具	 2020	 295	 0.146
狗血！他和太太说好丁克一辈子，却在60岁和别人生了娃	 娱乐	 娱乐/明星	 丁克	 1	 0	 0.000
名单来了！他们将代表珠海到省里大比武	 旅行	 其他	 名单&&珠海&&比武	 1	 0	 0.000
她是著名艺术家，40年前患癌，今97依然健康，有样东西从不吃	 文化	 文学	 她&&艺术家&&患癌	 88	 7	 0.080
同享63岁，张国立陈道明周润发都已白发苍苍，唯独他63岁像36岁！	 娱乐	 明星	 张国立&&陈道明&&周润发	 1	 0	 0.000
中国矿业大学徐海学院将迁建徐州市铜山区	 娱乐	 其他	 中国矿业大学徐海学院&&徐州市&&铜山区	 153	 9	 0.059
天命杯4AM成功晋级 Lstars单日豪取84分杀入决赛	 游戏	 电竞	 天命杯&&4am	 1	 0	 0.000
三国志11：严白虎的破局方略，就是这么简单	 游戏	 单机游戏	 三国志11	 31	 3	 0.097
一学就会：赵春秋老师教你画《家在山林逢瑞雪》	 文化	 绘画	 一学就会&&赵春秋&&老师	 8	 1	 0.125
单场10次抢断有多难？诺维斯基曾单场9抢断，格林差点拿下四双	 体育	 CBA	 抢断&&诺维斯基&&格林	 2	 0	 0.000
吐血深评！帅到舔屏的全新马自达3，或许没你想的那么完美	 汽车	 新车评测	 马自达3&&完美	 557	 65	 0.117
男子深夜醉驾肇事逃逸，仅10分钟就被交警带回警局！	 社会	 法律法制	 醉驾&&肇事逃逸&&交警	 2	 0	 0.000
京城四少的娱乐圈往事之一	 娱乐	 明星	 京城四少&&娱乐圈&&往事	 1	 0	 0.000
幽冥诡匠之魇术	 情感	 婚姻	 幽冥诡匠	 620	 74	 0.119
轰20运20是同一个设计师，这是否意味着，中国大杀器即将出炉	 军事	 武器科技	 轰20&&运20&&设计师&&中国&&大杀器	 656	 78	 0.119
《速度与激情9》范迪塞尔目睹替身9米坠落重伤，当场失控吓到流泪	 娱乐	 电影	 速度与激情9&&范迪塞尔&&替身&&9米&&坠落	 342	 14	 0.041
开学的第一天，就被神秘女子爆头送到医院？理由是想和我谈恋爱？	 动漫	 其他	 第一天&&神秘女子&&爆头&&医院&&恋爱	 726	 78	 0.107
《明日之子3》樊博艺什么来历？可爱的萌妹，可能要面临淘汰危险	 娱乐	 娱乐音乐	 樊博艺	 2	 1	 0.500
厉害了！上海女排前外援“改行”成功，33岁夺世界冠军，创造历史	 体育	 排球	 上海女排&&世界冠军&&历史	 1	 0	 0.000
猫小乐：阿衰头被打包之后因祸得福！大脸妹看了很着急？	 游戏&&旅行	 其他	 猫小乐&&阿衰&&大脸妹	 24	 8	 0.333
详细总结！冻结肩的诊疗进展	 健康	 其他	 冻结肩	 28	 2	 0.071
《哥斯拉2》火爆上映，下面两部影片前来挑战，能不能逆袭成功！	 娱乐	 电影	 哥斯拉&&能不能&&逆袭	 2	 0	 0.000
西游记：她令猪八戒动心，而且美丽善良，还帮助唐僧度过难关	 文化	 文学	 西游记&&她&&猪八戒&&动心&&美丽&&唐僧	 6	 0	 0.000
职业就是不一样！广东天才后卫现身野球场，一手中投打爆全场	 体育	 CBA	 职业&&广东&&野球场	 227	 24	 0.106
豆腐这样做太好吃了，我家一周至少吃两次，营养开胃又实惠	 美食	 其他	 豆腐&&开胃	 24	 0	 0.000
西安凤城家园小区电缆掩埋过浅 屡次因施工被挖断业主无奈	 社会	 其他	 西安&&凤城&&小区&&电缆&&掩埋&&施工	 2	 0	 0.000
火箭少女集体老年妆：杨超越可爱，吴宣仪淑女，看到她心动了！	 时尚	 发型	 火箭少女&&老年妆&&杨超越&&吴宣仪&&淑女&&她&&心动	 6	 0	 0.000
太极、少林两大高手领衔出战，中国传统武术双子星联袂出战安康站	 体育	 其他	 少林&&大高手&&中国传统武术&&双子星&&安康站	 1	 0	 0.000
高平市委全面依法治市委员会第一次会议召开	 时政	 其他	 高平市委	 41	 0	 0.000
成都足协：“九岁开始资助风险太大”培养足球人才是商业投资？	 体育	 中国足球	 成都&&足协&&培养&&足球&&人才&&商业&&投资	 60	 0	 0.000
难说再见 亚万国泰联名卡下架后的冷思考	 财经	 公司新闻	 难说再见&&国泰	 2	 0	 0.000
以为吴京儿子名字够随意了，直到听到郭京飞儿子名字，忍不住笑喷	 娱乐	 其他	 吴京&&郭京飞&&忍不住	 58	 3	 0.052
国产良心车，2.0T配8速爱信变速箱，新车外形炫酷逆袭合资	 汽车	 新车评测	 爱信变速箱&&逆袭	 10	 1	 0.100
创卫随手拍|私装户外电子广告屏？不行	 旅行	 其他	 创卫&&随手拍&&电子&&广告屏	 80	 3	 0.038
湛江的名气虽不大，却吸引了很多明星，去那开演唱会！	 娱乐	 综艺	 湛江&&吸引&&演唱会	 82	 3	 0.037
欧美超模艾伦·亚历山现身海边，白色的泳装在海边放飞自我	 时尚	 穿衣搭配	 超模&&艾伦&&泳装&&放飞	 2	 0	 0.000
中国共产党六盘水市第七届委员会 第九次全体会议决议	 教育	 大学	 中国共产党&&六盘水市&&委员会	 10	 0	 0.000
不忘初心 牢记使命|省法院第一调研组在庆阳法院开展“不忘初心、牢记使命”主题教育专项调研	 时政	 反腐打虎	 不忘初心牢记使命&&法院&&庆阳&&牢记使命&&教育	 1	 0	 0.000
民工挖出3箱“黄金”文物，值50亿元，专家：不属于你，赶紧上交	 文化	 文物	 黄金&&文物	 79	 5	 0.063
上饶鄱阳一批药店违规被曝光，什么事	 民生	 环保	 上饶&&鄱阳&&药店	 2	 0	 0.000
李世民心里藏着对魏征的不满，为何在魏征去世后才发作出来	 历史	 中国历史	 李世&&魏征	 11	 0	 0.000
巨蟹座哪里最毒？	 星座	 星座	 巨蟹座	 12	 7	 0.583
澳女子与男友仅交往数月，为获其145万退休金酒里下毒将其杀害	 社会	 法律法制	 男友&&退休金&&酒	 5	 0	 0.000
经常性头晕，要怎么办，你分得清头晕的原因是因为什么吗？	 健康	 女性健康	 头晕	 92	 10	 0.109
驻马店市确山县人民医院孕妇学校免费开课	 教育	 大学	 驻马店市&&确山县&&人民医院&&孕妇学校	 3	 0	 0.000
5人加盟火箭，4人被交易！真是没人情味，难怪没大牌愿意来火箭	 体育	 NBA	 火箭&&大牌	 2	 0	 0.000
梦幻西游：李永生手误弹出直播收益提现窗口，网友：我们都被骗了	 游戏	 网游	 梦幻西游&&李永生&&直播	 3	 1	 0.333
2019浙江湖州市南浔区机关事业单位紧缺急需职位人员拟选调公示	 教育	 公务员考试	 浙江湖州市&&南浔区&&事业单位&&选调&&公示	 1	 1	 1.000
八字命理财富断法的绝招	 星座	 其他	 八字命理	 28	 4	 0.143
港姐偏爱爷孙恋，对方身家20亿，结婚8个月就离婚	 娱乐	 明星	 爷孙恋	 1	 0	 0.000
浦发万用金利息是不是相当于高利贷？专家一席话让人心惊	 科技	 互联网金融	 浦发万用金	 43	 2	 0.047
“亚洲第一美女”李成敏到底有啥本事，能在中国一炮而红？	 娱乐	 韩娱	 美女&&李成敏&&中国	 1	 0	 0.000
全面落实河长制 还群众一河清水	 民生	 环保	 河长制	 2	 0	 0.000
又一富豪破产！几十亿财产被转移，工厂欠债停产，儿子晒2亿豪宅	 财经	 企业动向	 破产&&财产&&豪宅	 1	 0	 0.000
福原爱宝宝100天了 网上晒出萌照 可爱的萌娃 网友看看像谁	 娱乐	 明星	 福原&&爱宝宝&&萌娃	 19	 0	 0.000
朗朗为爱妻打造的豪宅，你觉得怎样呢	 家居	 装修	 朗朗&&爱妻&&豪宅	 200	 7	 0.035
T0冲分英雄：法师诸葛亮，射手孙尚香，打野大神断后收割无压力	 游戏	 电竞	 英雄&&法师&&诸葛亮&&射手&&孙尚香&&打野	 39	 4	 0.103
南京平均薪资破8000！却依然躲不掉焦虑！	 职场	 职场技巧	 南京	 6	 0	 0.000
李渊逐鹿天下的时候，最不该杀了一个人，结果害得天下动荡不堪	 历史	 唐朝	 李渊&&逐鹿天下&&天下	 236	 27	 0.114
武侯区法院举行2019年新任人民陪审员就职宣誓仪式	 国际	 其他	 武侯区&&法院&&人民陪审员&&就职&&宣誓仪式	 106	 0	 0.000
传祺GS3 5.98万起 2年0利率 首付低至1万	 房产	 其他	 传祺gs3&&利率&&首付	 29	 0	 0.000
苏州别克全系改雷达 威朗全新君威昂科威加装原厂前雷达 仪表显示	 军事	 武器科技	 苏州&&别克&&雷达&&威朗&&全新君威&&昂科威&&前雷达&&仪表	 257	 8	 0.031
传统阳光房过时了，现在流行可伸缩阳光房，不用了还能收起来！	 家居	 装修	 阳光房	 14	 0	 0.000
郭辉专栏|在安大略湖观晨曦	 文化	 书法	 郭辉&&安大略湖	 5	 0	 0.000
【检察】食品安全宣传周！提醒您：安全千万条，食品安全第一条	 民生	 食品	 食品安全	 2	 0	 0.000
这一次我们拼的是速度	 体育	 赛车	 我们	 27	 0	 0.000
如何利用百度AI快速分辨车厘子和大樱桃	 农业	 其他	 百度ai&&车厘子&&大樱桃	 1	 0	 0.000
当时风靡校园的人人网 如今名气不再还要来找骂？	 科技	 互联网	 人人网	 3	 0	 0.000
买车要注意看实用配置！这些配置看上去高大上，坏了能修到你怕	 汽车	 新车评测	 买车	 1636	 185	 0.113
下周，桃花送情，真爱仍在原地，3星座甜蜜复合，与君相守	 星座	 星座	 桃花&&真爱&&星座&&复合&&相守	 68	 25	 0.368
陈氏太极为在北京求生存，陈发科做出了哪些让步？	 汽车	 其他	 陈氏太极&&在北京&&陈发科	 447	 72	 0.161
春华秋实又一年——镇平县第一高级中学	 教育	 小学	 镇平县&&高级中学	 10	 0	 0.000
最新情况！奔驰发疯大街上横冲直撞3死10伤 肇事者供述	 汽车	 其他	 奔驰&&发疯&&横冲直撞&&肇事者	 3	 0	 0.000
